Path	Directory	FileName	Extension	SizeBytes	Category	Project	Importance
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_usb_ooc.xdc	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb	ila_usb_ooc.xdc	.xdc	2445	Constraint	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_usb_sim_netlist.v	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb	ila_usb_sim_netlist.v	.v	1639852	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_usb_sim_netlist.vhdl	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb	ila_usb_sim_netlist.vhdl	.vhdl	3149493	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_usb_stub.v	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb	ila_usb_stub.v	.v	1368	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_usb_stub.vhdl	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb	ila_usb_stub.vhdl	.vhdl	1478	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_v6_2/constraints/ila.xdc	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/ila_v6_2/constraints	ila.xdc	.xdc	16658	Constraint	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/sim/ila_usb.v	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/sim	ila_usb.v	.v	2466	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/synth/ila_usb.v	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/ip/ila_usb/synth	ila_usb.v	.v	144115	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1/top.v	01_demo_document/demo/31_USB_speed_test/usb_test.srcs/sources_1	top.v	.v	2342	HDL Source	31_USB_speed_test	High
01_demo_document/demo/31_USB_speed_test/usb_test.xpr	01_demo_document/demo/31_USB_speed_test	usb_test.xpr	.xpr	17540	Vivado Project	31_USB_speed_test	Critical
01_demo_document/demo/6_i2c_eeprom_test/constrs_1/new/eeprom.xdc	01_demo_document/demo/6_i2c_eeprom_test/constrs_1/new	eeprom.xdc	.xdc	1537	Constraint	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/doc/ila_v6_2_changelog.txt	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/doc	ila_v6_2_changelog.txt	.txt	6159	Text	6_i2c_eeprom_test	Medium
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/blk_mem_gen_v8_3_vhsyn_rfs.vhd	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	blk_mem_gen_v8_3_vhsyn_rfs.vhd	.vhd	14870848	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/blk_mem_gen_v8_4_vhsyn_rfs.vhd	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	blk_mem_gen_v8_4_vhsyn_rfs.vhd	.vhd	14873202	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/fifo_generator_v13_1_vhsyn_rfs.vhd	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	fifo_generator_v13_1_vhsyn_rfs.vhd	.vhd	2433483	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/ila_v6_2_syn_rfs.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	ila_v6_2_syn_rfs.v	.v	605806	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/ltlib_v1_0_vl_rfs.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	ltlib_v1_0_vl_rfs.v	.v	91088	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ila_v6_2_9_ila_in.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ila_v6_2_9_ila_in.vh	.vh	42428	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ila_v6_2_9_ila_lib_fn.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ila_v6_2_9_ila_lib_fn.vh	.vh	3563	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ila_v6_2_9_ila_lparam.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ila_v6_2_9_ila_lparam.vh	.vh	1090601	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ila_v6_2_9_ila_param.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ila_v6_2_9_ila_param.vh	.vh	106995	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ila_v6_2_9_ila_ver.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ila_v6_2_9_ila_ver.vh	.vh	5887	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ltlib_v1_0_0_lib_fn.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ltlib_v1_0_0_lib_fn.vh	.vh	3435	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/ltlib_v1_0_0_ver.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	ltlib_v1_0_0_ver.vh	.vh	3269	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs.vh	.vh	33608	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_core.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_core.vh	.vh	34882	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_core_ext.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_core_ext.vh	.vh	35008	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_core_vec.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_core_vec.vh	.vh	31662	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_ext.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_ext.vh	.vh	33734	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_ports.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_ports.vh	.vh	7940	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bs_vec.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bs_vec.vh	.vh	30304	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bsid_ports.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bsid_ports.vh	.vh	812	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_bsid_vec_ports.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_bsid_vec_ports.vh	.vh	860	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_i2x.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_i2x.vh	.vh	2143	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_icn.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_icn.vh	.vh	1466	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_id_map.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_id_map.vh	.vh	7040	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_id_vec_map.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_id_vec_map.vh	.vh	6992	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_in.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_in.vh	.vh	3696	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbm_v3_0_0_sl_prt_map.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbm_v3_0_0_sl_prt_map.vh	.vh	22820	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbs_v1_0_2_i2x.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbs_v1_0_2_i2x.vh	.vh	2143	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog/xsdbs_v1_0_2_in.vh	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/verilog	xsdbs_v1_0_2_in.vh	.vh	3313	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/xsdbm_v3_0_vl_rfs.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	xsdbm_v3_0_vl_rfs.v	.v	676269	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl/xsdbs_v1_0_vl_rfs.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/hdl	xsdbs_v1_0_vl_rfs.v	.v	38047	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0.veo	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0.veo	.veo	2842	Other	6_i2c_eeprom_test	Normal
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0.xci	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0.xci	.xci	410816	IP Core	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0.xml	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0.xml	.xml	4741673	Other	6_i2c_eeprom_test	Normal
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0_ooc.xdc	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0_ooc.xdc	.xdc	2445	Constraint	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0_sim_netlist.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0_sim_netlist.v	.v	1465118	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0_sim_netlist.vhdl	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0_sim_netlist.vhdl	.vhdl	2930526	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0_stub.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0_stub.v	.v	1213	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_0_stub.vhdl	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0	ila_0_stub.vhdl	.vhdl	1255	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_v6_2/constraints/ila.xdc	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_v6_2/constraints	ila.xdc	.xdc	22283	Constraint	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_v6_2/constraints/ila_impl.xdc	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/ila_v6_2/constraints	ila_impl.xdc	.xdc	2064	Constraint	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/sim/ila_0.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/sim	ila_0.v	.v	2344	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/synth/ila_0.v	01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.srcs/sources_1/ip/ila_0/synth	ila_0.v	.v	143967	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/eeprom_test.xpr	01_demo_document/demo/6_i2c_eeprom_test	eeprom_test.xpr	.xpr	14269	Vivado Project	6_i2c_eeprom_test	Critical
01_demo_document/demo/6_i2c_eeprom_test/src/ax_debounce.v	01_demo_document/demo/6_i2c_eeprom_test/src	ax_debounce.v	.v	3169	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_eeprom_test.v	01_demo_document/demo/6_i2c_eeprom_test/src	i2c_eeprom_test.v	.v	6294	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master/i2c_master_bit_ctrl.v	01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master	i2c_master_bit_ctrl.v	.v	21981	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master/i2c_master_byte_ctrl.v	01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master	i2c_master_byte_ctrl.v	.v	10311	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master/i2c_master_defines.v	01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master	i2c_master_defines.v	.v	3011	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master/i2c_master_top.v	01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master	i2c_master_top.v	.v	6481	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master/timescale.v	01_demo_document/demo/6_i2c_eeprom_test/src/i2c_master	timescale.v	.v	23	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/6_i2c_eeprom_test/src/key_debounce.v	01_demo_document/demo/6_i2c_eeprom_test/src	key_debounce.v	.v	2069	HDL Source	6_i2c_eeprom_test	High
01_demo_document/demo/ax7xxx.bmp	01_demo_document/demo	ax7xxx.bmp	.bmp	1152054	Image	ax7xxx.bmp	Normal
01_demo_document/demo/car.bmp	01_demo_document/demo	car.bmp	.bmp	391734	Image	car.bmp	Normal
01_demo_document/demo/demo_test/top.bin	01_demo_document/demo/demo_test	top.bin	.bin	2192012	Bitstream	demo_test	Normal
01_demo_document/demo/demo_test/购机检测说明.txt	01_demo_document/demo/demo_test	购机检测说明.txt	.txt	81	Text	demo_test	Medium
01_demo_document/demo/flower.bmp	01_demo_document/demo	flower.bmp	.bmp	391736	Image	flower.bmp	Normal
01_demo_document/demo/video.bmp	01_demo_document/demo	video.bmp	.bmp	1152054	Image	video.bmp	Normal
01_demo_document/demo/大海.wav	01_demo_document/demo	大海.wav	.wav	53464452	Audio	大海.wav	Normal
01_demo_document/demo/上海滩.wav	01_demo_document/demo	上海滩.wav	.wav	37323484	Audio	上海滩.wav	Normal
01_demo_document/基础教程/基础教程/01.verilog基础模块.pdf	01_demo_document/基础教程/基础教程	01.verilog基础模块.pdf	.pdf	1601159	PDF Document	(root)	Normal
01_demo_document/基础教程/基础教程/先读我.txt	01_demo_document/基础教程/基础教程	先读我.txt	.txt	56	Text	(root)	Medium
01_demo_document/实验教程/实验教程/00.vivado2019.1安装.pdf	01_demo_document/实验教程/实验教程	00.vivado2019.1安装.pdf	.pdf	1681995	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/01.vivado下LED流水灯实验及仿真.pdf	01_demo_document/实验教程/实验教程	01.vivado下LED流水灯实验及仿真.pdf	.pdf	3283434	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/02.vivado下按键实验.pdf	01_demo_document/实验教程/实验教程	02.vivado下按键实验.pdf	.pdf	916096	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/03.vivado下PLL实验.pdf	01_demo_document/实验教程/实验教程	03.vivado下PLL实验.pdf	.pdf	1564629	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/04.串口收发实验.pdf	01_demo_document/实验教程/实验教程	04.串口收发实验.pdf	.pdf	1363465	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/05.按键消抖实验.pdf	01_demo_document/实验教程/实验教程	05.按键消抖实验.pdf	.pdf	868784	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/06.I2C接口EEPROM实验.pdf	01_demo_document/实验教程/实验教程	06.I2C接口EEPROM实验.pdf	.pdf	1293295	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/07.FPGA片内ROM测试.pdf	01_demo_document/实验教程/实验教程	07.FPGA片内ROM测试.pdf	.pdf	911757	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/08.FPGA片内RAM读写测试.pdf	01_demo_document/实验教程/实验教程	08.FPGA片内RAM读写测试.pdf	.pdf	925751	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/09.FPGA片内FIFO读写测试.pdf	01_demo_document/实验教程/实验教程	09.FPGA片内FIFO读写测试.pdf	.pdf	1047292	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/10.sd卡读写实验.pdf	01_demo_document/实验教程/实验教程	10.sd卡读写实验.pdf	.pdf	1288939	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/11.HDMI测试实验.pdf	01_demo_document/实验教程/实验教程	11.HDMI测试实验.pdf	.pdf	2649778	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/12.DDR3读写测试与仿真实验.pdf	01_demo_document/实验教程/实验教程	12.DDR3读写测试与仿真实验.pdf	.pdf	3195698	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/13.录音与播放例程实验.pdf	01_demo_document/实验教程/实验教程	13.录音与播放例程实验.pdf	.pdf	1384815	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/14.SD卡音乐播放例程.pdf	01_demo_document/实验教程/实验教程	14.SD卡音乐播放例程.pdf	.pdf	1035382	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/15.字符显示实验.pdf	01_demo_document/实验教程/实验教程	15.字符显示实验.pdf	.pdf	1087392	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/16.SD卡读取BMP图片显示例程.pdf	01_demo_document/实验教程/实验教程	16.SD卡读取BMP图片显示例程.pdf	.pdf	1283915	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/17.OV5640摄像头显示例程.pdf	01_demo_document/实验教程/实验教程	17.OV5640摄像头显示例程.pdf	.pdf	1200760	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/18.SOBEL边缘检测例程.pdf	01_demo_document/实验教程/实验教程	18.SOBEL边缘检测例程.pdf	.pdf	1185525	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/19.AD9238波形显示例程.pdf	01_demo_document/实验教程/实验教程	19.AD9238波形显示例程.pdf	.pdf	1365016	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/20.AD7606波形显示例程.pdf	01_demo_document/实验教程/实验教程	20.AD7606波形显示例程.pdf	.pdf	1722202	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/21.ADDA测试例程.pdf	01_demo_document/实验教程/实验教程	21.ADDA测试例程.pdf	.pdf	1840946	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/22.AD9767双通道正弦波产生例程.pdf	01_demo_document/实验教程/实验教程	22.AD9767双通道正弦波产生例程.pdf	.pdf	2015105	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/23.AD9767双通道三角波产生例程.pdf	01_demo_document/实验教程/实验教程	23.AD9767双通道三角波产生例程.pdf	.pdf	1428471	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/24.数码管测试例程.pdf	01_demo_document/实验教程/实验教程	24.数码管测试例程.pdf	.pdf	986344	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/25.LM75温度测试例程.pdf	01_demo_document/实验教程/实验教程	25.LM75温度测试例程.pdf	.pdf	1037146	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/26.千兆以太网传输实验.pdf	01_demo_document/实验教程/实验教程	26.千兆以太网传输实验.pdf	.pdf	2471715	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/27.AD9238以太网传输例程 .pdf	01_demo_document/实验教程/实验教程	27.AD9238以太网传输例程 .pdf	.pdf	1126109	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/28.AD7606以太网传输例程.pdf	01_demo_document/实验教程/实验教程	28.AD7606以太网传输例程.pdf	.pdf	1357071	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/29.AD9280以太网传输例程.pdf	01_demo_document/实验教程/实验教程	29.AD9280以太网传输例程.pdf	.pdf	1339817	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/30.千兆以太网视频传输实验.pdf	01_demo_document/实验教程/实验教程	30.千兆以太网视频传输实验.pdf	.pdf	1190963	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/31.USB双向测速例程.pdf	01_demo_document/实验教程/实验教程	31.USB双向测速例程.pdf	.pdf	1785341	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/AX7035开发板教程与程序对应关系说明.pdf	01_demo_document/实验教程/实验教程	AX7035开发板教程与程序对应关系说明.pdf	.pdf	310696	PDF Document	(root)	Normal
01_demo_document/实验教程/实验教程/先读我.txt	01_demo_document/实验教程/实验教程	先读我.txt	.txt	93	Text	(root)	Medium
01_demo_document/先读我.txt	01_demo_document	先读我.txt	.txt	128	Text	(root)	Medium
02_学习教程之语言基础篇/1_VerilogHDL那些事儿/黑金原创教程/6部Verilog原创教程/FPGA那些事儿--Modelsim仿真技巧REV6.0.pdf	02_学习教程之语言基础篇/1_VerilogHDL那些事儿/黑金原创教程/6部Verilog原创教程	FPGA那些事儿--Modelsim仿真技巧REV6.0.pdf	.pdf	9915059	PDF Document	(root)	Normal
